,0
0,114436.7397468614
1,147458.70189722677
2,167311.651241845
3,181571.95214308257
4,218283.18091058076
5,182198.02028547195
6,174951.41482988454
7,167521.4520984746
8,191468.65119014567
9,113948.1347453488
10,185292.80448603618
11,105094.98109250105
12,95212.30167165611
13,149308.99585816427
14,122588.65582298371
15,356127.3754899012
16,267841.07397945225
17,323688.95135580795
18,295916.2383740522
19,405822.15379055816
20,308981.3763470771
21,238873.0691195194
22,174567.4965761385
23,176132.01629670503
24,191356.16521758164
25,208249.88707031985
26,336827.6285201624
27,258398.58847189686
28,191000.0755654375
29,204358.03652911822
30,199961.15234183415
31,109828.524686229
32,194676.1775888984
33,300214.7691829493
34,296166.0369186465
35,207838.42159152692
36,188979.87152794385
37,163281.00330219
38,160704.14016968172
39,147807.9948065247
40,162633.01756735772
41,156159.58421058155
42,260931.91274693573
43,244658.9943694079
44,221104.4030855406
45,180224.31096862213
46,218095.38408831513
47,186356.55250476877
48,157913.50631869343
49,139267.90307710954
50,131956.20412799268
51,159626.61058926632
52,173573.73334846972
53,137413.34332050412
54,202960.53443679912
55,154395.31759771027
56,164550.2360863603
57,142107.54250869842
58,211031.10789261156
59,120777.76945765397
60,123081.29981241345
61,186439.31944921278
62,109747.63859597007
63,113355.92722576219
64,107764.2714165321
65,105661.821418162
66,113602.67613511193
67,151107.14714392863
68,129445.7655097754
69,188084.36824288446
70,119044.00556451548
71,88082.19442918643
72,117988.7984993677
73,116742.50059870088
74,136573.85466920977
75,102567.59720974608
76,74281.48810431882
77,168775.4356453813
78,195468.66169893707
79,101131.43910426063
80,137330.76317777098
81,134053.2102828306
82,209834.92098890466
83,83741.09418311712
84,109900.01892721374
85,130829.2957677548
86,127589.60149621629
87,123030.53590665942
88,116070.09560991211
89,131180.0696392729
90,110228.92995890968
91,125198.67696424571
92,130734.7130496388
93,120863.07635681944
94,159682.2542344725
95,110006.38116241459
96,96803.62275802485
97,109360.9702555807
98,81327.90500143991
99,136739.7018159765
100,119855.99050372824
101,122395.47627479672
102,113657.11254624125
103,150872.40728854397
104,151760.98449794258
105,232039.21804832152
106,93091.49208191324
107,214962.0969780774
108,113958.57851283671
109,135575.87100026893
110,120226.71378122798
111,131765.82633401535
112,204597.31606123332
113,126789.83690255135
114,213924.5335362907
115,225182.8807615589
116,190686.41301302306
117,154203.63877462703
118,140053.01136205962
119,203126.9254457983
120,139800.1785738408
121,120038.88934999894
122,286632.40759999206
123,228756.039288738
124,130576.11974518975
125,79083.47730762414
126,107347.48876911779
127,120803.87294177107
128,104253.22023573444
129,126662.18185735373
130,88220.77331120502
131,143839.28921526592
132,137077.25337139203
133,124115.25550741557
134,119171.82931798455
135,214688.28690767972
136,172996.68773252988
137,214484.8205555794
138,168687.34044777584
139,179470.7536615603
140,56038.40080390258
141,126559.23793860078
142,68659.23435480852
143,249669.54292114172
144,247092.11847737533
145,166236.86205785215
146,179739.0525321147
147,228064.5557073562
148,186817.45207585098
149,155824.57214335288
150,144985.80695476028
151,159535.15695159903
152,169241.64915270038
153,109640.95615532284
154,85589.18080493601
155,81954.86883521885
156,88057.53210349234
157,120232.50762149757
158,127127.87526175001
159,172818.82829861325
160,138981.1509054046
161,132804.5841438716
162,252220.8205346602
163,194369.32517808798
164,115279.82011594089
165,175524.99714479482
166,180798.859871874
167,279897.8438062087
168,206640.0104993855
169,305737.22039459355
170,244986.59888283449
171,240973.15425492238
172,193096.09134180748
173,175544.86530672899
174,171377.99871791847
175,161521.30098985624
176,169491.67397684226
177,217046.1697812005
178,194442.73910691944
179,249660.9256299275
180,190439.43942930768
181,214628.20883830736
182,241090.19224689493
183,243967.6103835119
184,179312.10941150424
185,149466.79913068784
186,172322.8919665285
187,140367.3423275143
188,120636.6270936963
189,112230.52199934068
190,124244.7103870135
191,100408.93232796244
192,100134.74069124872
193,156220.1477970893
194,151336.39112249206
195,147675.04933838718
196,157669.8779431514
197,155213.19255139882
198,130128.37535211396
199,157149.32435746686
200,393504.9137035156
201,358824.7017399773
202,360330.6469532942
203,458102.33500540967
204,337556.82494440087
205,309551.17130502465
206,336464.63130790874
207,334445.30521690805
208,318851.01811714884
209,336560.7130915421
210,255753.37914223375
211,362684.3196707697
212,319404.0611408744
213,295768.79152913264
214,198093.66888973367
215,193265.11077609804
216,218731.15099779173
217,434607.1368721504
218,330072.4679482739
219,302100.7848123451
220,267964.0230351812
221,296257.2322105671
222,216893.1416714927
223,188743.40035833366
224,175970.29410878828
225,184329.45797789053
226,192593.35989221846
227,202100.7683324261
228,202307.34273325762
229,190866.57277262685
230,189670.993555174
231,254618.06534859986
232,178911.42869375338
233,171672.81849185613
234,187723.47822132573
235,253238.339284113
236,186124.1396479559
237,334965.2847323183
238,327791.83479651774
239,242954.1188096999
240,282777.5607962149
241,264679.993633373
242,268616.3599872943
243,267842.8094752212
244,237765.90022314608
245,363042.61593474733
246,202041.63219553983
247,210228.35660279816
248,297025.8371441389
249,234901.4040069853
250,263943.2183386973
251,255680.81829569023
252,252681.0783881597
253,215757.5163576208
254,196984.10005746
255,186263.8111555861
256,182303.93803297062
257,139869.68974769287
258,210092.5224187921
259,248614.36683725062
260,185904.61548854774
261,125338.33919497476
262,146786.08879767286
263,217787.48354228082
264,219943.267603149
265,182810.57342360084
266,158667.51941547208
267,186929.37529857014
268,158488.42480960014
269,170082.82701150706
270,122824.6024912816
271,121731.29700022502
272,113106.36675040268
273,122932.87224606765
274,120900.33304216531
275,108433.36167942906
276,281287.09694298
277,244380.43377971093
278,265762.5742040815
279,205671.72585629558
280,178624.318869099
281,160355.0529869099
282,171091.50357700887
283,261684.15040207253
284,203655.5000921946
285,257399.4463337859
286,219185.80485574852
287,231954.2577014234
288,153249.7140083818
289,135454.8648304088
290,253238.45381870485
291,108575.79629327112
292,160013.29708154674
293,213143.90310390815
294,167725.951323551
295,110333.93895848768
296,105601.0270050924
297,142256.48125049096
298,164507.58667645196
299,175785.50787441875
300,157624.2027052809
301,168130.14394023243
302,167032.5201821506
303,113184.92800584207
304,171857.1785020273
305,177616.8601125174
306,214732.31323191014
307,123461.0377489781
308,175226.81185057477
309,141965.1963013199
310,120177.02619000834
311,133214.48909652143
312,118022.54489939717
313,145714.17941522287
314,125589.85511934826
315,131575.2084851386
316,99787.97035710441
317,130242.6359342257
318,122909.20300657616
319,181857.86420520203
320,122656.46156771174
321,82025.7674716194
322,139237.07564833056
323,99113.2445906542
324,103131.88491771971
325,142212.25411709154
326,177503.70208877412
327,56767.89858174289
328,97187.65812605174
329,87130.61002953317
330,191218.2903701424
331,151198.61715689962
332,141765.29563060336
333,146366.87624531
334,129980.36957180197
335,136500.67073160637
336,136664.6014831689
337,114680.44062318756
338,99525.89168100133
339,116403.67662303288
340,130251.94395697748
341,174277.77075833737
342,164119.05006842173
343,120769.48546368898
344,132070.92627340788
345,127864.64779926141
346,120212.34595455656
347,117147.8164113176
348,101805.28338783393
349,127714.14364243521
350,80433.40102520169
351,92813.03515047544
352,109576.41314861941
353,80838.3499280723
354,55107.025058543906
355,86460.87572675533
356,95039.79565947043
357,133552.0825417123
358,125258.58606582166
359,62436.04933521302
360,114303.47705359214
361,150914.33027487466
362,55288.71462480798
363,157596.9098726814
364,146240.2146115654
365,100727.5495990529
366,117561.62901329221
367,126847.04947885219
368,136407.21035327762
369,130358.06081184988
370,153019.1778698516
371,106628.23011103827
372,131513.3335224737
373,132837.28438696783
374,139254.2211371365
375,127486.90871147535
376,80314.1393132099
377,114283.82805921388
378,99274.95017588619
379,112976.51317250155
380,107612.1685865682
381,96659.95099249117
382,126469.35881105263
383,153192.44085747813
384,154090.53313035244
385,150019.22829522568
386,171479.25687736628
387,61800.606857152714
388,124842.90383383767
389,109655.85245711765
390,137510.91791872843
391,114832.90462739291
392,113300.08747926734
393,166981.40856290047
394,160574.95542153434
395,212816.72699544678
396,173592.1304393465
397,161653.47015150086
398,143548.34649163086
399,147416.43700795493
400,142662.3852296134
401,288648.6885605171
402,288648.6885605171
403,288648.6885605171
404,301414.5444782365
405,305156.663949456
406,260337.66189147413
407,276796.2363084673
408,202155.8013277408
409,234661.9590742671
410,264366.9890136263
411,177184.57086409137
412,224148.48437822366
413,134344.41713476318
414,194812.64221145315
415,195987.42258864478
416,205003.9025508957
417,220036.26513502887
418,121111.2588363134
419,124097.75554491517
420,232814.4275875382
421,265663.61689120875
422,194921.3036775046
423,217131.33391275644
424,235872.25478048646
425,266080.5466329328
426,212453.24070963202
427,273828.4252279401
428,178474.59086546168
429,109546.60410955582
430,133516.09023350058
431,92828.2138705086
432,119090.65918728845
433,113714.02689737824
434,132177.02371985433
435,120511.19069842319
436,116857.73306935804
437,137380.82696944155
438,179547.76181302886
439,182964.76606070547
440,159110.0845919873
441,150892.442599277
442,219159.39869987103
443,130084.08405657983
444,200340.41485108773
445,159868.01573138812
446,210714.06879822208
447,122947.51307879771
