,0
0,116047.06133052827
1,168183.66859853407
2,168470.34392079723
3,180148.22825505814
4,226615.59451422194
5,180729.6697174071
6,171910.91230549672
7,165637.29538194483
8,187567.07947648785
9,114477.4991950863
10,177142.80118656877
11,99291.65315001733
12,92954.86525537551
13,141935.68734398714
14,115420.86221243878
15,369098.1037582216
16,276527.2393992611
17,325211.87081921514
18,305115.7213229138
19,426720.4006538635
20,316526.9061424295
21,241693.0543800576
22,173752.51277744686
23,163379.61126820737
24,189258.8314634223
25,203461.40919882682
26,346684.5479413242
27,254293.31555337476
28,198128.24730431486
29,217742.49788044606
30,195158.01912895002
31,113814.2089701834
32,172242.54762863365
33,306552.6068227973
34,300414.13309741975
35,213506.55430188053
36,194234.39312715878
37,164818.70552496635
38,155318.95063996196
39,146175.6279623504
40,169136.79856874645
41,155483.25980277808
42,264356.22033132537
43,252173.49097926536
44,231355.869285294
45,180697.29288139648
46,217141.59016137882
47,182260.04630125672
48,154582.2267809974
49,141158.22877450564
50,133500.75488723125
51,163303.5658554802
52,177446.2012732093
53,138264.85637333817
54,209160.4143466493
55,156764.8316416103
56,176397.1125380097
57,138168.40470695894
58,206368.85679287632
59,123977.27791189669
60,126991.3719873938
61,190939.05504065964
62,113917.65861704705
63,116036.16320179094
64,110041.37877973248
65,114728.93682445805
66,113485.27451680823
67,146875.06279819374
68,130678.89461597962
69,186001.82702018012
70,124434.55467758804
71,90774.466517582
72,119407.64862910777
73,113015.71095173448
74,136959.23071839593
75,103363.05783154797
76,77125.64043441745
77,160639.35588423075
78,185915.30037716648
79,113401.97285840067
80,133816.0281843422
81,137956.75716265518
82,193293.96043543465
83,87473.74695347485
84,110787.67687123451
85,129324.04421877174
86,134313.52854555362
87,124721.07666641755
88,114988.20746795408
89,133890.0819956697
90,110282.65981471076
91,128765.55588267853
92,128456.8919293028
93,119459.30882928058
94,176178.42734596436
95,116622.92258316932
96,100847.15561744085
97,102178.38040564842
98,71811.82324377791
99,140581.15304917467
100,118779.51653329287
101,120720.11062927115
102,111991.89771576085
103,153040.79034673917
104,148468.25329996838
105,237086.8990385869
106,91392.21426556872
107,225639.6354688556
108,118067.70584890354
109,131697.9609603633
110,121761.7693115393
111,129946.43018547966
112,199543.87142250317
113,123743.94612141668
114,210630.67667618013
115,218203.20210109898
116,194361.79847361846
117,149775.83966948325
118,153727.21634710563
119,203538.84730629888
120,143830.50436010346
121,123016.47576793372
122,288080.8051173105
123,232162.13563840959
124,132987.3734714056
125,79008.21386821824
126,107144.78189128422
127,120529.37495507931
128,103558.09423108709
129,125226.6028118758
130,91445.4939004262
131,139359.80732617935
132,125955.9424396272
133,120711.261583578
134,116387.49912102397
135,223884.5438277068
136,175062.1721058747
137,222716.13691246725
138,162336.01000726296
139,174280.4497863605
140,59186.22767264464
141,122742.86171296697
142,62617.985834347244
143,260808.28008462657
144,236228.74575822995
145,166456.05453841967
146,174543.05477853576
147,235621.1070705935
148,191434.6833026582
149,163677.07174458526
150,146673.8454934727
151,161896.53066419845
152,168976.13641326549
153,100970.87164125803
154,82042.83394182866
155,82191.56392341481
156,86781.52435828262
157,120562.5312991886
158,124948.57556854673
159,169699.16927108925
160,138217.17904908085
161,135266.68316758325
162,246740.40887508326
163,192585.7238627701
164,114298.48847285117
165,174535.2112379278
166,178289.8183843386
167,271453.38063098973
168,208242.5709548363
169,331066.8353457892
170,259424.07024087402
171,253667.66629089726
172,191055.3365742762
173,174006.17545053194
174,168970.65147364678
175,160300.597122367
176,174630.01394936378
177,210108.88748787646
178,191474.23341128195
179,245820.13514620587
180,188980.08070819642
181,225556.65894446094
182,249210.2011907705
183,249253.7405611132
184,179927.82105527975
185,145463.91698330172
186,163564.20409769155
187,140511.92016523622
188,122572.50013115974
189,112256.82060433572
190,122954.82515380648
191,95277.91138983925
192,95051.86452043288
193,154480.91979036859
194,141024.2598860401
195,140853.07426424394
196,155964.19254904432
197,153088.97613771996
198,125885.51367784834
199,155849.1074087328
200,413502.2362998077
201,367758.3591196948
202,374173.14908571204
203,484897.86106112617
204,344953.56225510273
205,316597.2680553342
206,353903.5743412889
207,342317.8168083523
208,323292.03591195703
209,338204.6682420648
210,267593.6295100035
211,378088.07090622897
212,334780.9436979411
213,304176.66874581826
214,205673.10518856312
215,192660.32510984575
216,223921.92546541413
217,456697.6601896406
218,343258.3364430393
219,302849.58199710486
220,263190.5104038138
221,300877.91777955624
222,222094.30395151328
223,181999.16422095808
224,172710.4935322215
225,170568.70391868192
226,189856.47092219963
227,196773.96884886757
228,195650.7379784387
229,184546.41262082523
230,181302.26584689555
231,244242.72855836808
232,177860.736443245
233,169520.4747800001
234,187156.42505550015
235,249709.0068331719
236,185349.79926467378
237,344306.08261059
238,335080.7185272927
239,250184.84722400314
240,288371.310280755
241,265302.3010564916
242,263924.3599937278
243,270524.7955185961
244,237851.98377109808
245,371849.40223135997
246,211030.08319102146
247,218511.0559153699
248,305023.53525930527
249,247574.45508821335
250,273280.9554810361
251,269224.58537370904
252,262880.71653231245
253,225768.89371808493
254,205460.90355998874
255,180386.84588799183
256,174899.87049826846
257,141501.67463400593
258,205184.3914058468
259,231119.48816850313
260,177864.2655645909
261,128922.63598172221
262,146388.04826437493
263,211582.46710651804
264,219161.8456418916
265,181102.6133430142
266,155322.8739685675
267,180167.1278936247
268,156135.75237417503
269,161629.6399027813
270,120184.56889062737
271,118096.57387609614
272,111091.88809811992
273,121551.03605502627
274,118459.44891473655
275,108316.730246949
276,313812.53717963083
277,247325.3854479486
278,269093.9600309643
279,221981.29687603514
280,188409.96760077702
281,166612.35641203594
282,174362.54111161781
283,289496.67644510855
284,230232.15331305217
285,302535.8608859479
286,211000.42671896558
287,233268.17999168273
288,152315.6462274667
289,134726.6470874347
290,245255.39575740584
291,109356.16905048581
292,162404.07929855442
293,208081.49726991568
294,177307.9842526137
295,111405.99827438318
296,106536.34657275726
297,144975.4660383744
298,169050.4397623845
299,175531.84949642274
300,161573.5288385286
301,171813.38580543193
302,169477.39147828313
303,114887.99169892038
304,173469.2929707105
305,177761.56686718893
306,213230.15346533124
307,126009.604757331
308,171300.41329351248
309,138897.77255823783
310,123062.60949906585
311,136557.3348511565
312,122507.85402940588
313,143384.99693970793
314,126559.11841085587
315,131768.26202082582
316,100675.46124156714
317,130788.73520312572
318,126060.71347364827
319,174682.47699938656
320,125126.66685786325
321,81980.88112800782
322,130320.40410000336
323,94726.50337234499
324,99111.19781400457
325,142305.86472643653
326,163270.62114430018
327,58635.86001035336
328,91493.97435982054
329,85504.0627655869
330,186116.08412284404
331,153379.52807131462
332,138978.2340262663
333,141572.20190482028
334,133124.0339012322
335,133790.6953520441
336,132216.18953475688
337,116930.36015432236
338,99723.66994641122
339,120724.90306478571
340,133161.78176844714
341,168692.3294966962
342,164767.94411819708
343,122844.42392108035
344,131575.60507451752
345,125101.81250084541
346,113139.85769397423
347,113364.10902759498
348,103283.56822825628
349,127367.5200024033
350,90693.06414483728
351,94645.21276723819
352,110174.84560697843
353,81289.78418907351
354,58552.14444836812
355,87406.35426724161
356,96735.52281453801
357,135574.55209630984
358,120564.9805658185
359,54315.75658088543
360,114126.5147391752
361,144476.702637024
362,49496.682816298075
363,153334.83885228887
364,141307.8746459198
365,103806.83196795706
366,119664.92908232029
367,130818.01640252868
368,132826.60236008503
369,129865.02626176424
370,148615.3126756982
371,106978.59899952034
372,133265.15450861747
373,130505.32253713277
374,142291.37831107766
375,127577.8706721277
376,89398.62220982867
377,121159.73187117522
378,98364.24360631932
379,108209.12916977628
380,108467.73542945925
381,94834.34163046141
382,126463.97422331863
383,158919.84350588048
384,158784.46224042686
385,147700.87188977725
386,192033.0868662431
387,65670.03015067964
388,125904.61829751439
389,109894.54443445869
390,135728.96221815396
391,113931.0492029786
392,111076.48938342764
393,161812.1282397884
394,162679.40383996587
395,207653.14367657522
396,177065.26872108842
397,157527.25403393598
398,139475.08497962635
399,152018.51986931436
400,138505.44823748412
401,267373.38175563177
402,267372.2402522025
403,267371.0987540371
404,298773.3513696109
405,302328.4802948807
406,253028.0315676973
407,284080.9386710917
408,200622.818689542
409,227149.6073128353
410,263870.51615569636
411,177301.2952421623
412,228018.0970485161
413,138110.63927525133
414,195824.1016127647
415,200161.85632418905
416,206530.22842689263
417,222496.59692878972
418,125225.52350497442
419,127288.37594361341
420,231278.66836279287
421,266155.5038643353
422,195101.20964164558
423,217261.48510174337
424,234448.81488897995
425,267357.75030981965
426,213422.05685074587
427,271512.49768885755
428,178061.7464188144
429,111225.19531638088
430,141403.5676935787
431,94007.20273486692
432,121031.41936627541
433,112802.85456276333
434,135002.81437358263
435,118495.21385695337
436,113745.47019784596
437,128320.37210676672
438,181977.0206762659
439,182210.98845761654
440,165700.1290684151
441,158486.2918462039
442,205759.85115052856
443,136819.84008110533
444,212345.0883316237
445,166190.7548258451
446,227431.41511553386
447,116598.25524453436
448,136286.39490023337
449,125194.30026121406
450,246259.83872424654
451,317043.0102225722
452,165154.3173582731
453,48552.4851371643
454,249266.03931102014
455,6349.127404302776
456,257447.456062831
457,148312.0927002903
458,199119.81809705123
459,165634.51491942556
460,339330.2852254846
461,278094.2189244152
462,239954.25278895922
463,212226.10908734018
464,229303.75850187714
465,337787.5514391351
466,122903.49762645186
467,168064.34300792823
468,121496.79057240987
469,143268.01374414808
470,149791.72010183867
471,140364.70841684408
472,152734.92732954628
473,173687.37212689468
474,170590.54888245583
475,173357.32343410494
476,181718.464793562
477,156061.54203543885
478,271752.3926278189
479,224289.535188234
480,175304.22565969406
481,171470.54464501425
482,222364.7682970019
483,361849.76246107783
484,360200.8314518205
485,164200.45230668655
486,296798.1262923603
487,160296.19719861337
488,213276.03200800958
489,171120.9510860786
490,225820.94729412993
491,209275.91444113335
492,149793.00500048557
493,208810.6697231284
494,126001.58888037362
495,274557.5319014831
496,168800.27288404547
497,266862.32645191986
498,138022.8571095644
499,108160.92816486629
500,117833.63936247409
501,98976.3250803382
502,99992.37045908066
503,99509.05656320642
504,141508.45122340124
505,137020.4178138278
506,296035.74440221506
507,382909.8326676569
508,356515.67172513914
509,383274.92156300345
510,471906.78903176385
511,348011.25734866736
512,312994.71227563143
513,335506.7071391806
514,546197.1487245616
515,289082.55725622637
516,334263.00239096937
517,348035.5140100803
518,302301.3520193698
519,214631.494364339
520,305505.2069268579
521,224364.19489777306
522,226512.6587896011
523,191352.2767735964
524,211388.17133821783
525,202476.46520355297
526,190804.18966016916
527,170610.1278081838
528,204990.135205775
529,221735.2052204692
530,221707.8755791523
531,206538.3690254625
532,186228.05087830606
533,234881.12318679687
534,190883.06636405623
535,272917.8793331922
536,336569.10975083336
537,317964.47954491316
538,256092.04841062424
539,330402.2125688833
540,267894.3421647881
541,231398.4563068668
542,264940.34069564956
543,270714.6187651294
544,222799.31852161206
545,232595.41041379343
546,283587.84129801166
547,213105.74548854757
548,181935.96564333898
549,195428.6225925288
550,145236.20766132735
551,175224.08798496609
552,170334.81400607873
553,177379.31248106877
554,190260.84175866234
555,173242.16096835828
556,194477.44117410464
557,123625.61907745145
558,126798.58368530318
559,110989.73010692408
560,108379.68961084777
561,204782.24791909722
562,149599.88418066475
563,299723.6745142575
564,354567.39495484444
565,182459.5384127867
566,153067.9550230383
567,177969.25335621386
568,164561.51169417577
569,262298.80252926843
570,234721.00442946382
571,237642.85938965692
572,252331.47272260438
573,175717.42050728496
574,215897.66255475822
575,186358.49780739492
576,188052.09608623254
577,313776.5702638086
578,211965.87345214188
579,366178.9942257976
580,278848.91215148044
581,235515.0911756967
582,163375.71775955902
583,188184.57882213843
584,186583.39756446518
585,134052.8176919257
586,138387.7780758851
587,136340.4526432322
588,140045.85439509092
589,167583.45234590737
590,120956.13179493655
591,136054.52420050648
592,140176.2404328215
593,88775.13279296944
594,151898.0029510743
595,155792.37306378805
596,121227.99767228596
597,195563.59939210003
598,140754.19696878735
599,164048.02256796285
600,176737.93886109337
601,120353.19302378241
602,110927.13009565599
603,128768.90229355569
604,121043.12994006014
605,185970.88346432042
606,166660.75712538112
607,144484.06376041405
608,80749.57794084631
609,94962.20786567478
610,87488.9061412077
611,125506.18366601992
612,139655.52409592227
613,154426.71033518418
614,148398.94127088675
