,0
0,113430.56895471642
1,147078.57203194703
2,156723.49355619398
3,175102.14617815104
4,209162.98419586945
5,169147.92948197425
6,167246.7298237644
7,166573.07602497382
8,189112.59044017948
9,105393.08006434764
10,199147.41992315414
11,127557.35487867541
12,119524.55855013245
13,150478.40533597386
14,145737.834662836
15,363529.35616070015
16,254578.6997364858
17,295881.5947909964
18,282081.1628193933
19,459012.67412040924
20,295977.65255053923
21,233976.55318286485
22,182359.16480310305
23,192376.3059168837
24,189518.84837468126
25,209292.4838853599
26,306650.43481400225
27,253356.4978292262
28,195712.31291781383
29,193297.91389683052
30,206869.7266917515
31,104567.59998898771
32,177826.97508790146
33,276400.2800647295
34,269020.08228026616
35,218777.0257533724
36,199956.2548713006
37,174502.61260529366
38,175060.7145433507
39,159159.4081533979
40,171778.3763077477
41,168119.16573469358
42,248157.20408459063
43,239597.11800431498
44,214355.01005031072
45,187414.28024551464
46,225722.20750403363
47,178247.9632261483
48,159289.78613779688
49,132618.41975048388
50,131251.33196584656
51,144346.70931009162
52,163822.05842973324
53,171847.98065481067
54,204736.6375856324
55,137701.05568236168
56,153178.50335391564
57,146467.978417243
58,219573.821323069
59,126006.54980186191
60,127012.59252056858
61,162503.49032506812
62,109550.25564976095
63,115217.84191589941
64,112727.60365806955
65,115952.30913088252
66,101360.60576092164
67,141637.2684554771
68,126270.87912615998
69,162726.47018655523
70,115001.05065306013
71,101954.03167897527
72,133059.6941842005
73,139439.3530642333
74,148218.5220646827
75,115941.34351121123
76,76018.09328337318
77,172247.66924205353
78,199257.84873557926
79,141128.71299723772
80,139387.01461073244
81,145140.2551506378
82,195424.58312791976
83,87052.68731453911
84,117895.76426151725
85,125372.83494678617
86,123235.79264472815
87,132981.88577544398
88,108945.55859185716
89,118583.65033994245
90,119559.28783040767
91,116872.0750870651
92,145486.59057155062
93,130041.39854528115
94,150326.40101223753
95,105021.3262042443
96,95065.17733199349
97,112371.84673327759
98,112650.97212954565
99,116303.22646353248
100,121392.2260581701
101,126543.82016986795
102,115030.25873949422
103,148627.3718539487
104,130737.92537576785
105,203387.09573917466
106,86544.38617803145
107,188473.24715478928
108,110206.5559102568
109,139382.54006799406
110,126641.8212861616
111,133204.6350497182
112,228292.1333806205
113,132395.07502900832
114,195852.20985483943
115,185425.9880201274
116,201211.91095094415
117,126615.70932342563
118,135405.73219564353
119,201951.45545439637
120,139413.43568994416
121,118645.44062102587
122,296495.63007014466
123,230862.03020931664
124,154230.57859953336
125,89041.95968954079
126,115067.86522043956
127,132534.82669215542
128,100085.94130161412
129,144948.64741112932
130,103717.38631388052
131,126749.75979629983
132,115169.69220980413
133,154749.0684939484
134,124484.16688801465
135,203704.67105453805
136,165992.06150405938
137,195693.65598780257
138,190446.4717466112
139,199499.15209444155
140,68434.28172411273
141,119955.834880926
142,71311.63744667497
143,256238.2966838728
144,245451.98985892526
145,154714.75928667697
146,209918.74082674138
147,208161.94409846148
148,199726.6185371404
149,153847.31121827086
150,138025.7033340896
151,168221.81676833646
152,161403.20573584933
153,123077.40326420373
154,106783.84516009549
155,106783.84516009549
156,107756.53882784469
157,126619.3092464914
158,123195.50764899385
159,184071.31337506266
160,137457.2318099027
161,134000.85148717125
162,260489.56440255322
163,189836.13858240403
164,122381.36572718878
