,0
0,115915.08198659519
1,161587.13874070745
2,165685.46998001807
3,184063.42361325765
4,221117.91363941962
5,178442.20153560347
6,175973.37034732717
7,166548.93904191628
8,187217.1571980107
9,117997.08927224048
10,171207.74022002943
11,102159.1706266327
12,93392.88618927608
13,140255.14495570326
14,121128.68193288783
15,373700.44154526293
16,269347.8600095553
17,317444.8745952277
18,299295.27944968716
19,451532.56219137466
20,318461.9739829997
21,235408.22652789127
22,169093.5737896795
23,166152.2771667885
24,190692.76604340482
25,200947.00703040563
26,343119.3455620899
27,253447.1491988109
28,196966.32791682403
29,214602.52532822895
30,191163.01336559572
31,113396.0473031987
32,177679.61617072835
33,296556.89673937444
34,288037.36570751405
35,207437.9425755939
36,189226.3627243992
37,169632.20495690237
38,159066.69396608113
39,149521.48365756462
40,165339.7617837703
41,158369.71373462694
42,262874.1275975037
43,254046.9995729627
44,228317.05226803786
45,173084.69277401705
46,219353.8110840704
47,178929.10772108423
48,151547.63354466722
49,139987.5965452379
50,132632.13342436502
51,156293.75859027577
52,169439.4355948689
53,137054.16595144305
54,216558.43320053854
55,157213.91598989908
56,170306.4088272243
57,133474.35976361277
58,199861.248894528
59,121507.51457768111
60,123482.86605465118
61,184493.69348204762
62,111825.7615435689
63,114680.43782177226
64,112777.63760610958
65,116501.00955427594
66,113249.59985839095
67,152448.11198122508
68,128960.9908788519
69,200612.08846004636
70,121915.51241094277
71,91407.38214863626
72,114428.52415612759
73,111660.24163968329
74,135001.868154986
75,102805.75638046171
76,78753.9110281815
77,157646.5118149037
78,179168.15787285272
79,109640.03743905817
80,130416.8546369128
81,133702.82471805453
82,189601.83255544677
83,90996.57136005572
84,111893.75785514769
85,131983.53676035043
86,133806.14136480045
87,122691.35367560494
88,119903.44220214381
89,129009.81131835181
90,110323.39263909613
91,126858.78483756521
92,124319.79948217126
93,118202.47738649233
94,173915.15021717836
95,118197.94791154352
96,99544.79773022905
97,108578.23394958244
98,66848.61409448745
99,136185.917072434
100,115872.88607971437
101,126405.78259507794
102,115844.4655246967
103,147599.33261481437
104,146348.80407611976
105,242349.6770526954
106,94715.61781935702
107,224812.19207544232
108,116576.69907177702
109,132387.7336080178
110,120422.5247216459
111,127895.17150610582
112,197314.30597794877
113,116315.65175685941
114,218760.0846003351
115,224480.25861110303
116,193667.070706859
117,146708.45889703298
118,150578.7240792306
119,198404.5790344061
120,146476.34413476844
121,129330.14498168418
122,282915.54398342926
123,233611.95420783127
124,139728.97460104237
125,86723.90314524573
126,107013.03515340747
127,119832.78164139292
128,104955.11695502936
129,126079.43361788795
130,91686.21804247658
131,137626.72352855414
132,129798.62447420928
133,122852.44672047526
134,111812.41064017883
135,232177.26131063054
136,179016.525295839
137,217919.4347206725
138,164458.28450431995
139,172738.22328405242
140,66204.8700499005
141,123774.77575407606
142,60760.86531434756
143,246300.39709448774
144,234213.47730013513
145,165946.04831448256
146,171401.09604058677
147,231401.8634124209
148,190650.5028139962
149,161225.23643794673
150,145345.99514568486
151,157810.08910942887
152,166731.12955537502
153,100296.72957326373
154,79023.25420303176
155,80261.17806905502
156,85918.68704688987
157,126188.79419369019
158,135917.62818914535
159,172698.16582652243
160,135745.1155874339
161,137535.6359226557
162,241599.90269010293
163,191209.61242951205
164,118808.59508413161
165,166701.06946627723
166,178414.8398618466
167,273808.0267098209
168,203593.35128157344
169,329392.43517555203
170,247385.48311014776
171,240398.83767435845
172,195072.50149630546
173,174213.58382124038
174,167135.23947458886
175,163558.2667775315
176,176655.7617775437
177,208878.53279379985
178,187527.9507538525
179,250966.90538048677
180,186771.27869517964
181,221990.95647412646
182,244529.23770012686
183,243741.3778641495
184,193904.9992523176
185,149408.26335604835
186,162742.03861960815
187,135100.49529543007
188,122347.8371579818
189,116653.28628248279
190,128320.73435161184
191,97827.21969693794
192,97577.97535287289
193,151273.70302380866
194,142491.70738925092
195,138389.7959001641
196,152589.4956000793
197,150218.22970178298
198,131491.9256417501
199,154211.54590802427
200,449954.01150278456
201,385050.50159117364
202,364611.8626807553
203,512989.4137169496
204,342187.337838519
205,309813.1517975687
206,370560.2427299063
207,332966.0039115294
208,313714.6562297833
209,326612.72290679964
210,261054.857599123
211,384502.68732345477
212,335610.4803838347
213,295576.7284761019
214,200926.7318017352
215,187985.9122159693
216,219679.44469003644
217,467815.4558939286
218,337062.7296067725
219,296422.0180642363
220,258832.32615474297
221,298813.04097041814
222,216302.89677566726
223,184556.55691601234
224,170782.07338780334
225,171775.64793610052
226,190742.88656878463
227,196457.98654062024
228,198292.63109254348
229,184956.80991042638
230,179999.0896304551
231,244417.44592138825
232,180904.0643659546
233,170001.104842273
234,190001.36712203038
235,258257.0483601351
236,188502.06480932375
237,354806.42746842647
238,315624.0871018345
239,244994.05934362274
240,276023.4436600111
241,259606.11784542003
242,261045.98258051035
243,268501.47124865366
244,240733.36880980863
245,391712.59433580807
246,207614.73238396394
247,215132.41456086005
248,305178.7232269388
249,246260.33679848368
250,272258.09011185257
251,269277.46832940425
252,257028.81326026306
253,218163.255349092
254,200769.9260740616
255,180950.43457627075
256,176393.79640340136
257,138990.4005607601
258,199202.1325049707
259,228362.4077274126
260,179906.85341768267
261,127434.53800982189
262,145865.59919340909
263,207654.98744891066
264,217715.670148882
265,175890.4576901349
266,151201.93188565355
267,174746.57576113226
268,152407.46090785787
269,166902.62237080056
270,121014.72776958595
271,123947.59648384189
272,113130.9799614418
273,119675.4321319054
274,121688.94999651136
275,112681.67125575397
276,327442.1414068993
277,241607.17899368817
278,293448.90852564713
279,217742.61270580252
280,187729.5728224099
281,164362.23988578195
282,175030.3299977443
283,295275.66873442696
284,227826.80397730434
285,304957.31127506506
286,211215.39096563763
287,240485.62833268472
288,151060.82117116422
289,134893.50913162128
290,252064.32837758074
291,113656.90282525518
292,152195.20624489203
293,208984.21839694653
294,166480.34299886134
295,115449.4889497314
296,110773.56464555344
297,141268.25546264177
298,159349.08978460668
299,167564.54548633704
300,156825.61949599072
301,165888.2824295185
302,163954.24549780245
303,114961.0011661714
304,165169.41953157488
305,175979.5795571372
306,219285.85415018632
307,125501.6922039559
308,172161.09502332492
309,141161.80707576088
310,120625.64255329668
311,131996.63649740495
312,124088.93017778662
313,141969.69652193232
314,127409.58862058104
315,133448.2877613763
316,106102.45089515859
317,131710.58735710636
318,125651.17051090929
319,175872.47364136265
320,121031.54531849352
321,84483.36628990975
322,130052.76861594782
323,95059.84362946475
324,96013.38831219975
325,143517.42119249524
326,160766.0834056528
327,63207.149425006246
328,93632.06557365142
329,90570.76298706849
330,196459.35613469608
331,150616.06520620434
332,143259.59706863595
333,147857.1437981591
334,132450.79073043712
335,134681.30740929776
336,137406.52989338597
337,117093.62475718778
338,106047.50578778963
339,119543.85744221555
340,131908.85526639363
341,165214.5418457955
342,159711.7170852002
343,124137.31017408198
344,133044.6347680464
345,123609.56168184163
346,112432.94782614289
347,112014.31016309261
348,99909.34121716961
349,122142.0451161139
350,87078.2456591065
351,90610.57994227998
352,107374.77582789431
353,83651.18499550661
354,63888.85196345362
355,92138.40299211397
356,93048.07604629712
357,131289.7416446974
358,116599.7754792408
359,53796.350600032805
360,113016.0537953066
361,144805.96772853765
362,50074.39899178818
363,143509.2730753687
364,134770.57193466346
365,105489.52135230773
366,119024.66451556823
367,126230.07211759468
368,134379.56045686456
369,126867.27426460064
370,137888.62386383297
371,105023.66922899528
372,130019.93145231219
373,125787.26989026288
374,140707.43505672424
375,124244.97345450932
376,87108.0836651558
377,120638.29093107188
378,108021.52078581444
379,106472.66526406533
380,103550.1111934756
381,95113.7108073085
382,128770.01734171838
383,155326.2838713202
384,152555.45777509044
385,148750.32236732237
386,183090.46566583053
387,70308.51243187976
388,119047.40187581326
389,108654.22144905642
390,129663.71101876638
391,115240.1477090666
392,111432.27935946047
393,161765.85261429203
394,161662.11457780265
395,212810.1093976587
396,175658.14957724462
397,156988.4802023028
398,139105.1321359001
399,151444.18821303864
400,138300.86387081872
401,296705.1644221566
402,296705.1644221566
403,296705.1644221566
404,295217.5529462133
405,301204.3331040013
406,250230.65190434197
407,285129.77592891396
408,199730.25685391735
409,226339.1592586023
410,259313.03558318142
411,173624.63117743243
412,222987.8064531516
413,137104.44107604917
414,190322.0289379937
415,195882.18392252098
416,199779.3896205795
417,219045.25278295824
418,127549.26852451346
419,134075.89692587344
420,226043.56660837182
421,264837.55357756134
422,191116.27399240062
423,209577.9015207967
424,226881.00820837985
425,259324.35876370495
426,207699.78142338275
427,269160.16560454125
428,174438.4693493688
429,110666.07901846676
430,137141.50654285337
431,96486.17972766607
432,115489.45050782106
433,111428.33580712508
434,129832.87820032415
435,118759.41934030027
436,117514.49371621804
437,127959.37280940343
438,183577.7098907004
439,182984.43343295174
440,165492.29429355855
441,156098.71266472634
442,220876.70598420475
443,136150.26412419314
444,201104.16692290924
445,167482.95297269445
446,221368.26165816493
447,123235.03282662558
448,138375.04664940917
449,126734.08148648927
450,238355.73955208814
451,311194.3475809797
452,170277.4637736677
453,53950.1492224155
454,237903.29758275938
455,5952.756581142374
456,254625.6920223539
457,150417.9499119784
458,190219.83794961192
459,158362.97525479944
460,337761.73686937336
461,275820.21179439116
462,235105.36632976047
463,215654.73827172004
464,225505.62919183576
465,337814.9874138311
466,124180.89970238789
467,164032.28765969368
468,123172.06750120818
469,145422.17259455734
470,148387.30952059096
471,138973.41785260433
472,152899.16370952694
473,173128.2107623582
474,172179.41270413515
475,170039.79584663766
476,178464.41999831033
477,154313.84911988687
478,264538.32587951864
479,219979.71671917054
480,174561.4747943279
481,168924.7553955532
482,221592.31255983727
483,368004.72937376716
484,353358.44549276924
485,164918.26631572688
486,288769.45064515504
487,159516.48367633382
488,206353.67529228854
489,169370.5137738904
490,227308.22476559348
491,212651.28980086345
492,152659.44688097338
493,204418.37543555623
494,127036.7999878165
495,288921.81841452915
496,164653.05033471048
497,276792.7631090662
498,136144.65223222383
499,108998.52876282601
500,123121.03724859565
501,99753.3585717046
502,104983.63924344187
503,97980.19057174838
504,140319.2323930913
505,138041.80285493043
506,287208.5666693031
507,391208.03190579027
508,351603.2131809372
509,407179.1172565711
510,505463.6434757561
511,352995.4630009237
512,309694.1979398837
513,341453.28918648534
514,509093.0857310614
