,0
0,104424.26574541818
1,138948.45252004752
2,143833.9333071085
3,155440.17764739756
4,208454.35196556395
5,140377.05314243457
6,147815.278431484
7,138758.32129919203
8,193544.41929857712
9,99957.81192469776
10,167319.28998224085
11,89728.17957455222
12,70698.61987774115
13,105063.14311557906
14,66199.3468445176
15,343789.4480851828
16,259353.71644985222
17,297787.96641326864
18,293285.42749752494
19,404286.3146415034
20,347973.3171075863
21,214169.98349947025
22,136287.15123470948
23,158559.74492347584
24,197631.5351743434
25,168179.41891348787
26,298945.545389682
27,202887.2020043123
28,171248.5824382794
29,208530.0207491635
30,201147.76025466545
31,62809.89734878276
32,199361.31799756273
33,317849.0266379489
34,275853.3729909986
35,210895.67747862698
36,118390.50724703117
37,158168.5597180088
38,152528.74953424578
39,125405.04654367293
40,150435.87535834406
41,128969.44861773167
42,266210.93064839265
43,236116.59998878575
44,203445.65360852273
45,170910.22522210074
46,212584.25994271107
47,178561.5974159477
48,131976.8205969505
49,125055.29384196381
50,109906.94446792091
51,125072.37638984187
52,136281.93373872706
53,80046.53658904554
54,137679.73294110992
55,145468.1882551923
56,164104.13095710246
57,89699.32418344665
58,211091.6556121461
59,103851.68820282008
60,106028.59298056598
61,166756.1778979603
62,57232.61279327377
63,76609.4684544187
64,102083.91016356615
65,98696.42325088754
66,66436.21886489962
67,107673.9900107717
68,131884.2025587734
69,168409.14160604775
70,114938.45254436137
71,55327.06478914241
72,126243.93155960299
73,95800.14306863636
74,120863.71510462998
75,120366.71098447237
76,37419.585760763024
77,178397.15155112348
78,193935.4225814121
79,46866.297604064486
80,123100.38187331759
81,137992.41073915648
82,134524.95014503217
83,65328.88184742468
84,106476.10366661478
85,148784.89694113284
86,122316.92943021159
87,123169.04984350056
88,106953.2310172194
89,134770.3349701405
90,94876.60415906456
91,149602.69349642313
92,77441.63120736054
93,86095.54929108857
94,151839.2974626267
95,91986.06273610656
96,42722.149927385646
97,77727.19718600143
98,56569.31573417276
99,112784.48370994662
100,54199.00018425515
101,114109.47921376297
102,110636.4263865849
103,96111.72940519304
104,139166.63625121437
105,230660.9451764129
106,41766.09862201466
107,221115.57171778643
108,103139.32234570166
109,138822.16274292918
110,94320.86072789234
111,99927.9295995658
112,238709.4058565561
113,124620.17220567976
114,223100.0418156964
115,226574.48451602846
116,181657.56236112132
117,126528.8456761371
118,101636.36562629853
119,182834.96531807387
120,139956.17630613927
121,112998.95003318567
122,269524.28285453125
123,197811.84159761015
124,118384.64902971298
125,33469.75867248348
126,76651.88728951824
127,156631.00601796276
128,66640.62354064785
129,101951.5336830031
130,8293.459945859688
131,88230.43925235109
132,125870.22899182621
133,45780.9248647893
134,41798.05308770974
135,192916.07351665408
136,187049.98061155216
137,203491.70569802372
138,191886.29627605277
139,189411.44516971151
140,46546.263326538116
141,111389.4588805343
142,74409.43183617742
143,278577.35352662764
144,256924.6581208237
145,132545.58912235158
