,0
1460,121409.213867522
1461,166305.7138241153
1462,181618.59407548956
1463,202619.5599169137
1464,193533.22878748897
1465,171182.18303126303
1466,178039.5009293395
1467,163021.21957334154
1468,193714.29790469585
1469,120156.61225386651
1470,167446.6588653224
1471,98901.21546531358
1472,95168.60925057069
1473,145225.93209895503
1474,115469.95696948653
1475,359588.9268688891
1476,251538.28275314788
1477,298685.880307616
1478,296149.4142736416
1479,553558.9759733597
1480,332170.753092617
1481,205239.32731737237
1482,172364.03832367036
1483,163000.7706212592
1484,179555.50149577516
1485,186604.29454625543
1486,349940.49980873003
1487,219809.62996034476
1488,190323.77732330296
1489,241144.97073684333
1490,191566.86069265608
1491,94723.33640320413
1492,172742.70615475028
1493,286797.45236827683
1494,285110.2023836065
1495,229672.68639015112
1496,183044.50866083178
1497,198833.42546292327
1498,167953.34974243652
1499,160233.82813030318
1500,175767.80908217042
1501,151320.83308287678
1502,390555.9831786179
1503,243199.17680581502
1504,228795.30496182063
1505,190880.3262022196
1506,258525.40533326933
1507,198004.9601399817
1508,154304.99342588376
1509,145090.2852018716
1510,173754.90875451252
1511,171345.06133768117
1512,140018.47567350464
1513,161602.3048179464
1514,185953.96372447294
1515,145698.42958881118
1516,168376.78162504177
1517,131654.65185458458
1518,207895.10960669245
1519,128020.0657199852
1520,132524.76420408243
1521,169058.66600187958
1522,116994.12470770256
1523,121108.81463033691
1524,117832.9583815875
1525,110990.53181191675
1526,111484.0807537916
1527,131693.34950228283
1528,160782.09916479
1529,206224.32241354106
1530,116792.94980677264
1531,93165.85810899844
1532,150597.0433204818
1533,125624.27497922038
1534,138642.28278304325
1535,106168.27133418605
1536,60147.572534924
1537,141903.22608670386
1538,181296.82619348002
1539,75802.190943458
1540,135199.70795069134
1541,155051.1791455106
1542,180053.45572338474
1543,84495.35126531537
1544,116208.47633111959
1545,137068.67982733014
1546,133292.43095552552
1547,137432.18777411943
1548,123136.12439610249
1549,132368.8189207025
1550,103688.71440829097
1551,140849.66619918327
1552,132912.7959641375
1553,120823.41970033257
1554,158837.90806259157
1555,83822.83018486368
1556,113053.09105144786
1557,107566.26607625526
1558,57771.65563000365
1559,129285.81764899963
1560,118105.05714977196
1561,135376.73235527912
1562,122411.21292007282
1563,162371.70627378795
1564,147521.87319872933
1565,230896.84842107538
1566,81489.6477715272
1567,244126.58602845168
1568,134381.96501932616
1569,130769.24845470297
1570,110571.62033726952
1571,140255.94765810948
1572,233172.95180083354
1573,115551.18050672834
1574,224325.58508935745
1575,228146.47558374895
1576,177661.92341438428
1577,140467.82530927844
1578,141698.0716808575
1579,193337.55160116393
1580,156348.6413712351
1581,126725.83205961648
1582,307535.63556524634
1583,219994.9893210122
1584,136458.65353338167
1585,89011.0315613202
1586,110145.93075722632
1587,144767.9567543523
1588,98178.15277499399
1589,129748.55969178112
1590,92296.23862510806
1591,116587.72351295358
1592,131282.36213688855
1593,138289.35978021938
1594,108240.9700731137
1595,220952.744859949
1596,204739.7053811289
1597,219171.22907021563
1598,158961.10829249863
1599,149277.81831777433
1600,72583.53228794751
1601,120209.14465186243
1602,60430.930844089904
1603,265708.8108445064
1604,229330.49276029156
1605,159791.98805762237
1606,183914.779301626
1607,212112.7861129412
1608,178930.69195194577
1609,150294.7206748286
1610,131461.72162427913
1611,169616.50757294105
1612,166734.83174334653
1613,116989.35633442964
1614,89214.0615181997
1615,79185.95834295556
1616,92552.54815106803
1617,147189.0225514302
1618,141684.23844336308
1619,163862.55175087112
1620,130501.81270870667
1621,149258.28625690786
1622,249864.63456244353
1623,199904.91220766972
1624,116329.4994150889
1625,167160.72876879014
1626,195910.3981225314
1627,270971.25316656026
1628,173744.88104505252
1629,381275.1289884827
1630,229804.3050719108
1631,245919.38112429192
1632,168597.61020939332
1633,186444.88089169742
1634,172799.9539243278
1635,155138.43188905146
1636,209879.81371152977
1637,181153.94885830084
1638,182970.77408529946
1639,242882.58334453768
1640,177518.05107030252
1641,245549.54710692746
1642,223062.53818864425
1643,243057.92819915287
1644,219579.78039048426
1645,157160.38654973608
1646,155976.62994139013
1647,128586.98886804548
1648,141027.3124865368
1649,115517.17748159156
1650,119077.7642078758
1651,98567.67964165827
1652,100748.27891584781
1653,147710.53873055373
1654,131053.5694940183
1655,141276.16677936903
1656,150762.77138258432
1657,148512.04400055626
1658,126527.74733923875
1659,155068.190743479
1660,460638.409972809
1661,421540.5793257852
1662,383005.68142259354
1663,683878.7671947929
1664,302800.7482130909
1665,306829.96096873446
1666,405283.82675571804
1667,331094.48640148825
1668,303969.48054258095
1669,344634.2527380651
1670,270484.95969099243
1671,464480.6804129267
1672,287051.7205061308
1673,243261.09275467627
1674,195804.36676259123
1675,193222.82849748593
1676,213917.11346668398
1677,506116.7218218503
1678,411597.9039189338
1679,319203.70476577035
1680,235636.08383823457
1681,318565.2412000209
1682,190767.1748867689
1683,173696.7204390163
1684,170671.13583265175
1685,169282.11842108695
1686,162733.93333701362
1687,183994.45181283358
1688,186435.68732873726
1689,192670.42793873834
1690,183826.98720781572
1691,249429.71327160575
1692,160072.25438929113
1693,185369.0432663109
1694,166986.51859193138
1695,282979.9498759166
1696,170779.526406417
1697,345161.92976931675
1698,320465.76431732456
1699,256871.2683636754
1700,261298.09616291602
1701,240225.74962495454
1702,239208.31103086274
1703,276809.1175347513
1704,227654.38492911926
1705,188078.13962968154
1706,204439.21545741285
1707,198931.32928274697
1708,257069.21501356058
1709,218798.24975192075
1710,269600.75891853037
1711,256417.26059207774
1712,280403.3603239393
1713,226136.80413250625
1714,207244.48152986277
1715,182856.16555497365
1716,177239.92719271916
1717,138890.64707507208
1718,200659.57357681746
1719,240355.6158120602
1720,149640.80891285505
1721,118906.12159003956
1722,147887.31756611206
1723,202968.8150789282
1724,243176.32960275948
1725,185152.32299662035
1726,148274.52796646688
1727,164275.67695912544
1728,166936.95671367281
1729,150127.23839898777
1730,113833.65548407656
1731,132196.83885367203
1732,111269.04961761904
1733,124067.2730939178
1734,115219.74611441052
1735,108763.1035687068
1736,311805.02009089594
1737,249528.44872586124
1738,238102.92136646042
1739,217418.2995779198
1740,192248.54016466785
1741,171920.8474334512
1742,177273.86752067634
1743,380173.0245724014
1744,207094.23474904033
1745,186137.968077294
1746,217729.46543944342
1747,229946.6651101222
1748,138960.9040413349
1749,123104.50558346033
1750,249156.41987524295
1751,116743.40437080273
1752,147629.59361179735
1753,199813.4482606945
1754,163778.59736016768
1755,130823.94891199279
1756,123415.90023752088
1757,144919.30191079993
1758,160382.84931939142
1759,160972.44295564847
1760,140311.59807911908
1761,178059.23979540562
1762,181480.41597003269
1763,116995.93351215636
1764,132288.90858210198
1765,199724.05151906447
1766,218167.40718544784
1767,139624.94281320478
1768,165870.63889414998
1769,149000.40985481432
1770,113469.59683303315
1771,125858.79858394335
1772,123279.06585362137
1773,146224.04058773976
1774,143496.8837132757
1775,129922.49112524974
1776,111905.59856410213
1777,138041.77945025533
1778,134080.5829089539
1779,161176.64440841557
1780,120724.93028391985
1781,92661.3330740215
1782,143490.64483420248
1783,107462.91064004108
1784,119494.07516727726
1785,154778.39749063842
1786,150121.6235505938
1787,67516.38770327567
1788,97739.86551142871
1789,87791.44561106752
1790,197364.41168352545
1791,154863.7216970323
1792,131925.12737334555
1793,149748.75652400235
1794,134252.7561280868
