,0
0,122185.73768898119
1,159976.1191399872
2,183012.25454137143
3,206056.51337291306
4,195328.04651302498
5,178116.15209798436
6,190072.15649694175
7,169506.04472050664
8,199937.6560116616
9,122737.33944206407
10,202736.0001443308
11,107843.10564810198
12,102812.13190904398
13,154521.0162458726
14,125827.62608008487
15,373844.80369728693
16,246849.52173213623
17,285552.11488409416
18,284429.8695073416
19,537729.8890097471
20,331755.02786209196
21,210252.89504042736
22,177865.4329488096
23,169619.3678743769
24,187898.6720897623
25,205474.35121484127
26,343820.33988255437
27,245577.91713823262
28,193256.68214612606
29,236980.89904115986
30,199351.37359253087
31,94323.4128549109
32,183199.61780874347
33,292688.45362663054
34,297405.57646334084
35,235802.5618805524
36,189391.9559465496
37,172022.10458551432
38,168616.57748592432
39,159585.63912172467
40,176645.77290171696
41,157859.54565565844
42,277329.39651048556
43,250559.76310662742
44,229662.59261851961
45,199611.06613700165
46,274239.7807647828
47,204613.6885408658
48,166450.07275110172
49,146280.13817469182
50,156675.59944200324
51,183646.2846048264
52,155110.96428405796
53,156368.35974603705
54,216320.43023957868
55,156777.59873343195
56,182445.171573638
57,139558.71777777202
58,223318.74018924107
59,130982.00524766509
60,132805.6640378242
61,184952.9149297812
62,115793.396527778
63,124481.93754943948
64,125043.17220527599
65,109308.96488426717
66,114726.14780534447
67,148914.91039457946
68,149654.85335772787
69,200209.3182082008
70,112529.18433987773
71,102534.43082567623
72,147313.53829249626
73,130751.59212650916
74,153081.189620359
75,112498.85506910314
76,65590.027611503
77,152332.85793621442
78,196300.4658769194
79,94570.08453467616
80,134632.6130305085
81,141013.72449064613
82,194415.26172257354
83,92722.50895599283
84,118978.63545913454
85,133454.0913372889
86,128044.39296649655
87,138377.58882784765
88,121614.48095953191
89,130669.96537568522
90,113521.90814534553
91,135442.73465971887
92,141523.72880909478
93,126907.57650920935
94,163022.1377190808
95,93369.37352600522
96,102345.79821939494
97,107646.77733584054
98,68624.38204287102
99,144982.4861899349
100,124194.89350324
101,134820.2776711416
102,123004.27949473685
103,162850.21199954802
104,148517.3596420288
105,237950.8231770655
106,83656.47868857569
107,232555.05101937408
108,127694.89464199875
109,142827.5072057374
110,129864.63834149709
111,149872.43834457773
112,247071.77362587457
113,125239.12744989262
114,244065.23829406052
115,258567.61555455485
116,184101.85782431086
117,148692.89578698296
118,144734.54999965325
119,199693.43906046668
120,158441.2933798303
121,126883.75523650557
122,320167.91696899245
123,231701.14353370466
124,138581.14511826803
125,76323.29177876985
126,105576.87964262925
127,161344.5727605785
128,102622.44490116849
129,141941.49414029968
130,95969.00931097547
131,120998.31338235702
132,129224.94481505043
133,137572.0710466901
134,109248.57631882175
135,235689.0297137412
136,195532.83579711366
137,223691.54343835617
138,173788.01294877098
139,160656.62055935623
140,76256.49926161714
141,115731.85365182582
142,79996.94395458275
143,274508.5982635249
144,254600.79607124534
145,174197.79767947426
146,193484.77101792264
147,211924.4869399527
148,186612.4239235085
149,151938.83564478418
150,139771.76876766194
151,176233.34639064633
152,170992.83558838605
153,131980.95909124936
154,99866.45785974269
155,85477.7576370652
156,104444.11473458893
157,131169.20371249304
158,142903.54075170125
159,170000.21984891203
160,145101.88004640682
161,148051.6624800796
162,286083.3540974124
163,222990.33670030328
164,120329.3584943617
165,175962.1972566462
166,196525.04159133966
167,301897.33290562144
168,183527.07733246082
169,383320.4547050422
170,221184.5831956066
171,239094.1386091596
172,174093.7259915659
173,190619.84222241057
174,178547.8976920782
175,158566.2934614078
176,212367.93641388635
177,190563.83471577734
178,195585.55575070222
179,278943.6267859931
180,188651.08827880962
181,241659.94126254346
182,222828.2042487094
183,239692.68871277728
184,225515.69636921358
185,162842.28376992585
186,159381.69223073442
187,133752.31885219796
188,143680.90761013498
189,115882.09352618936
190,127131.04185788272
191,106974.91223022407
192,110771.04523694198
193,152180.31357585455
194,141929.05320990147
195,145545.4521104046
196,151023.73872786062
197,150758.7621925597
198,130163.63413146156
